"sim.id","model","name","LH","aicc","delta.aicc","w","tau0","gamma","lamb0","mu0","alpha","beta","eps"
"5542-30000","4c","Birth-death constant extinction fraction (coalescent approx)",7170.55905776716,-14335.1091869629,279.985688164217,0,NA,NA,0.0587973604474134,NA,0.0125076217216486,NA,0.880663456275201
"5542-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",7205.08451518267,-14402.1541438748,212.940731252278,0,NA,NA,0.0459674744347814,0.0459156766493138,0.0221515106189219,0.0203547150664276,NA
"5542-30000","5","Pure birth constant speciation (coalescent approx)",6917.24070716656,-13832.4799273443,782.614947782826,0,NA,NA,0.0346953125,NA,NA,NA,NA
"5542-30000","6","Pure birth varying speciation (coalescent approx)",6958.17629707388,-13912.3481315222,702.74674360485,0,NA,NA,0.042579773792997,NA,-0.00641381556121632,NA,NA
"5543","1","Equilibrium constant rate",9545.53913107473,-19089.0767612114,203.244179179666,0,0.26833,NA,NA,NA,NA,NA,NA
"5543","2","Equilibrium variable rate",9575.89314372616,-19147.7817829478,144.539157443218,0,0.242584754912996,0.00848947288394301,NA,NA,NA,NA,NA
"5543","3","Birth-death constant rates (coalescent approx)",9575.89331867178,-19147.7821328391,144.538807551973,0,NA,NA,0.242545089332258,0.23406180438125,NA,NA,NA
"5543","4a","Birth-death varying speciation constant extinction (coalescent approx)",9070.86753811937,-18135.7260638467,1156.59487654434,0,NA,NA,0.131153222336806,2.01788594616414e-08,-0.0373849691778835,NA,NA
"5543","4b","Birth-death constant speciation varying extinction (coalescent approx)",9642.50435421702,-19278.999696042,13.3212443490265,0,NA,NA,0.247303305276892,0.247279279800931,NA,-0.00178612805211978,NA
"5543","4c","Birth-death constant extinction fraction (coalescent approx)",9581.29889032425,-19156.5887682565,135.732172134565,0,NA,NA,0.239200327294846,NA,0.00503400613613695,NA,0.983187292692316
"5543","4d","Birth-death varying speciation and extinction (coalescent approx)",9650.16798334353,-19292.320940391,0,1,NA,NA,0.249597223674176,0.249597222328425,-0.00383473292492528,-0.00618868650460274,NA
"5543","5","Pure birth constant speciation (coalescent approx)",7908.08306458841,-15814.1646282387,3478.15631215231,0,NA,NA,0.04837109375,NA,NA,NA,NA
"5543","6","Pure birth varying speciation (coalescent approx)",9070.86754971022,-18137.7305949159,1154.5903454751,0,NA,NA,0.131130360370935,NA,-0.0373780649518147,NA,NA
"5543-30000","1","Equilibrium constant rate",7222.43062852533,-14442.8597880826,932.986689288276,0,0.10377,NA,NA,NA,NA,NA,NA
"5543-30000","2","Equilibrium variable rate",7474.83932926043,-14945.6742499977,430.172227373172,0,0.0678992972358809,0.0219221412198555,NA,NA,NA,NA,NA
"5543-30000","3","Birth-death constant rates (coalescent approx)",7474.83945091799,-14945.6744933128,430.171984058059,0,NA,NA,0.0679029622453605,0.0459963014031907,NA,NA,NA
"5543-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",7690.92764882878,-15375.8464773709,0,1,NA,NA,0.0712142283159782,0.0712142244643924,0.00715244319636745,NA,NA
"5543-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",7661.92697987493,-15317.8451394632,58.0013379076881,0,NA,NA,0.0724506125718228,0.0724506119235404,NA,-0.0133043580935322,NA
"5543-30000","4c","Birth-death constant extinction fraction (coalescent approx)",7535.93461653838,-15065.8604127901,309.986064580793,0,NA,NA,0.0636886233073909,NA,0.0139226282497758,NA,0.881225841046171
"5543-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",7594.23190983957,-15180.4491137968,195.397363574109,0,NA,NA,0.0548003064164806,0.0546184823147591,0.023042900855433,0.0211459357808912,NA
