sim.id,model,name,LH,aicc,delta.aicc,w,tau0,gamma,lamb0,mu0,alpha,beta,eps
5635,5,Pure birth constant speciation (coalescent approx),1178.10028,-2354.195132,803.9503993,0,NA,NA,0.04403125,NA,NA,NA,NA
5635,6,Pure birth varying speciation (coalescent approx),1452.173309,-2900.330314,257.8152168,0,NA,NA,0.108776489,NA,-0.03057986,NA,NA
5635-30000,1,Equilibrium constant rate,756.9681851,-1511.930883,284.9203621,0,0.07601,NA,NA,NA,NA,NA,NA
5635-30000,2,Equilibrium variable rate,843.7398123,-1683.463141,113.3881042,0,0.046463915,0.020502999,NA,NA,NA,NA,NA
5635-30000,3,Birth-death constant rates (coalescent approx),843.7429856,-1683.469488,113.3817576,0,NA,NA,0.046268173,0.02570798,NA,NA,NA
5635-30000,4a,Birth-death varying speciation constant extinction (coalescent approx),901.4421288,-1796.851245,0,0.7,NA,NA,0.048220222,0.048219623,0.007584887,NA,NA
5635-30000,4b,Birth-death constant speciation varying extinction (coalescent approx),890.4174822,-1774.801952,22.04929321,0,NA,NA,0.055686301,0.0556863,NA,-0.013516605,NA
5635-30000,4c,Birth-death constant extinction fraction (coalescent approx),861.9688295,-1717.904647,78.9465986,0,NA,NA,0.043521737,NA,0.012853289,NA,0.847464459
5635-30000,4d,Birth-death varying speciation and extinction (coalescent approx),901.5997954,-1795.144494,1.706750759,0.3,NA,NA,0.048262919,0.048262854,0.009135501,0.0030295,NA
5635-30000,5,Pure birth constant speciation (coalescent approx),816.8144899,-1631.623493,165.2277525,0,NA,NA,0.03028125,NA,NA,NA,NA
5635-30000,6,Pure birth varying speciation (coalescent approx),819.8500841,-1635.683685,161.1675606,0,NA,NA,0.03380287,NA,-0.003098282,NA,NA
5636,1,Equilibrium constant rate,1441.767554,-2881.529425,59.48609146,0,0.21513,NA,NA,NA,NA,NA,NA
5636,2,Equilibrium variable rate,1458.170598,-2912.324127,28.69139022,0,0.187287029,0.010771482,NA,NA,NA,NA,NA
5636,3,Birth-death constant rates (coalescent approx),1458.170732,-2912.324394,28.69112326,0,NA,NA,0.187190405,0.176389991,NA,NA,NA
5636,4a,Birth-death varying speciation constant extinction (coalescent approx),1366.617786,-2727.201383,213.8141337,0,NA,NA,0.111130666,4.12E-10,-0.03099485,NA,NA
5636,4b,Birth-death constant speciation varying extinction (coalescent approx),1473.524852,-2941.015517,0,1,NA,NA,0.194453723,0.194453719,NA,-0.00185575,NA
5636,4c,Birth-death constant extinction fraction (coalescent approx),1460.228699,-2914.423211,26.59230599,0,NA,NA,0.185285111,NA,0.00623578,NA,0.975836218
5636,4d,Birth-death varying speciation and extinction (coalescent approx),1422.184132,-2836.311202,104.704315,0,NA,NA,0.170554129,0.162592823,-0.027424365,-0.056026233,NA
5636,5,Pure birth constant speciation (coalescent approx),1082.946371,-2163.887059,777.1284576,0,NA,NA,0.043566406,NA,NA,NA,NA
5636,6,Pure birth varying speciation (coalescent approx),1366.617787,-2729.218504,211.7970132,0,NA,NA,0.111131756,NA,-0.030996854,NA,NA
5636-30000,1,Equilibrium constant rate,724.5064319,-1447.007222,251.333932,0,0.07681,NA,NA,NA,NA,NA,NA
5636-30000,2,Equilibrium variable rate,802.747716,-1601.478483,96.86267112,0,0.047663477,0.019642729,NA,NA,NA,NA,NA
5636-30000,3,Birth-death constant rates (coalescent approx),802.7478864,-1601.478824,96.86233026,0,NA,NA,0.047675341,0.028020256,NA,NA,NA
5636-30000,4a,Birth-death varying speciation constant extinction (coalescent approx),837.7719255,-1669.509905,28.83124929,0,NA,NA,0.065172267,0.065172267,0.00421349,NA,NA
5636-30000,4b,Birth-death constant speciation varying extinction (coalescent approx),848.1170714,-1690.200197,8.140957407,0.02,NA,NA,0.056160775,0.056160722,NA,-0.012749493,NA
5636-30000,4c,Birth-death constant extinction fraction (coalescent approx),818.8823382,-1631.73073,66.61042391,0,NA,NA,0.044985943,NA,0.012197931,NA,0.854979979
5636-30000,4d,Birth-death varying speciation and extinction (coalescent approx),853.1989056,-1698.341154,0,0.98,NA,NA,0.053047061,0.053047061,0.002796858,-0.007640086,NA
5636-30000,5,Pure birth constant speciation (coalescent approx),771.8571803,-1541.708719,156.6324351,0,NA,NA,0.030094727,NA,NA,NA,NA
5636-30000,6,Pure birth varying speciation (coalescent approx),776.696937,-1549.376925,148.9642291,0,NA,NA,0.034617072,NA,-0.003915126,NA,NA
5637,1,Equilibrium constant rate,1504.917541,-3007.829558,30.75271872,0,0.21601,NA,NA,NA,NA,NA,NA
5637,2,Equilibrium variable rate,1519.890787,-3035.764977,2.817299606,0.16,0.187627529,0.010591406,NA,NA,NA,NA,NA
5637,3,Birth-death constant rates (coalescent approx),1519.89085,-3035.765103,2.817173357,0.16,NA,NA,0.187530915,0.176926948,NA,NA,NA
5637,4a,Birth-death varying speciation constant extinction (coalescent approx),1408.160538,-2810.287835,228.2944414,0,NA,NA,0.106340215,0.006459114,-0.026388463,NA,NA
5637,4b,Birth-death constant speciation varying extinction (coalescent approx),1421.787323,-2837.541404,201.040872,0,NA,NA,0.102992816,0.062281913,NA,0.00473844,NA
5637,4c,Birth-death constant extinction fraction (coalescent approx),1522.307759,-3038.582276,0,0.67,NA,NA,0.184722457,NA,0.006234738,NA,0.975012787
5637,4d,Birth-death varying speciation and extinction (coalescent approx),1491.443798,-2974.832118,63.75015804,0,NA,NA,0.150250857,0.147159681,-0.020442215,-0.044951244,NA
5637,5,Pure birth constant speciation (coalescent approx),1154.643099,-2307.280673,731.3016036,0,NA,NA,0.044576172,NA,NA,NA,NA
5637,6,Pure birth varying speciation (coalescent approx),1408.085177,-2812.153757,226.428519,0,NA,NA,0.106946227,NA,-0.030012539,NA,NA
5637-30000,1,Equilibrium constant rate,635.8542753,-1269.702828,303.0090826,0,0.06969,NA,NA,NA,NA,NA,NA
5637-30000,2,Equilibrium variable rate,721.6061843,-1439.195177,133.516734,0,0.040323962,0.021131301,NA,NA,NA,NA,NA
5637-30000,3,Birth-death constant rates (coalescent approx),721.6062388,-1439.195286,133.5166249,0,NA,NA,0.040306108,0.019160298,NA,NA,NA
5637-30000,4a,Birth-death varying speciation constant extinction (coalescent approx),789.373172,-1572.711911,0,1,NA,NA,0.041197169,0.041197169,0.008935352,NA,NA
5637-30000,4b,Birth-death constant speciation varying extinction (coalescent approx),773.8449074,-1541.655382,31.05652911,0,NA,NA,0.049775926,0.049775926,NA,-0.016424307,NA
5637-30000,4c,Birth-death constant extinction fraction (coalescent approx),743.375247,-1480.716061,91.99584985,0,NA,NA,0.036672839,NA,0.01365195,NA,0.810121366
5637-30000,4d,Birth-death varying speciation and extinction (coalescent approx),779.5441193,-1551.030767,21.68114337,0,NA,NA,0.045329189,0.045329189,0.002210109,-0.013476129,NA
5637-30000,5,Pure birth constant speciation (coalescent approx),706.8296845,-1411.653647,161.0582641,0,NA,NA,0.028861328,NA,NA,NA,NA
5637-30000,6,Pure birth varying speciation (coalescent approx),706.8416958,-1409.6662,163.045711,0,NA,NA,0.028644919,NA,0.000211411,NA,NA
5638,1,Equilibrium constant rate,1515.843753,-3029.682005,66.19464232,0,0.21657,NA,NA,NA,NA,NA,NA
5638,2,Equilibrium variable rate,1530.058822,-3056.101114,39.77553281,0,0.188720332,0.010180045,NA,NA,NA,NA,NA
5638,3,Birth-death constant rates (coalescent approx),1530.058883,-3056.101237,39.77541011,0,NA,NA,0.188731012,0.178535469,NA,NA,NA
5638,4a,Birth-death varying speciation constant extinction (coalescent approx),1414.664762,-2823.296421,272.5802256,0,NA,NA,0.105809527,0.006288733,-0.026242385,NA,NA
5638,4b,Birth-death constant speciation varying extinction (coalescent approx),1550.954875,-3095.876647,0,1,NA,NA,0.193898678,0.193898678,NA,-0.00198687,NA
5638,4c,Birth-death constant extinction fraction (coalescent approx),1532.426969,-3058.820835,37.05581199,0,NA,NA,0.18584251,NA,0.006019762,NA,0.975893586
5638,4d,Birth-death varying speciation and extinction (coalescent approx),1509.631436,-3011.207624,84.66902336,0,NA,NA,0.187054322,0.183425655,-0.026706893,-0.050610887,NA
5638,5,Pure birth constant speciation (coalescent approx),1155.255351,-2308.5052,787.3714466,0,NA,NA,0.04409082,NA,NA,NA,NA
5638,6,Pure birth varying speciation (coalescent approx),1414.592778,-2825.169028,270.7076191,0,NA,NA,0.10645142,NA,-0.029796402,NA,NA
5638-30000,1,Equilibrium constant rate,700.7280325,-1399.450359,287.9040388,0,0.07601,NA,NA,NA,NA,NA,NA
5638-30000,2,Equilibrium variable rate,782.683861,-1561.350579,126.0038185,0,0.044930819,0.021628464,NA,NA,NA,NA,NA
5638-30000,3,Birth-death constant rates (coalescent approx),782.6856476,-1561.354152,126.0002453,0,NA,NA,0.045093882,0.023536021,NA,NA,NA
5638-30000,4a,Birth-death varying speciation constant extinction (coalescent approx),846.6943662,-1687.354398,0,0.99,NA,NA,0.046669576,0.046669576,0.008581099,NA,NA
5638-30000,4b,Birth-death constant speciation varying extinction (coalescent approx),833.9487219,-1661.863109,25.49128863,0,NA,NA,0.055253776,0.055253776,NA,-0.014514979,NA
5638-30000,4c,Birth-death constant extinction fraction (coalescent approx),802.7207,-1599.407065,87.94733237,0,NA,NA,0.041518464,NA,0.013765172,NA,0.827945208
5638-30000,4d,Birth-death varying speciation and extinction (coalescent approx),842.9543172,-1677.851328,9.503069875,0.01,NA,NA,0.043211338,0.043211338,0.014421568,0.009372426,NA
5638-30000,5,Pure birth constant speciation (coalescent approx),762.7775911,-1523.549476,163.8049215,0,NA,NA,0.030769531,NA,NA,NA,NA
5638-30000,6,Pure birth varying speciation (coalescent approx),763.1736793,-1522.330216,165.0241819,0,NA,NA,0.032084778,NA,-0.001231928,NA,NA
5639,1,Equilibrium constant rate,1548.195452,-3094.385364,57.09442011,0,0.23129,NA,NA,NA,NA,NA,NA
5639,2,Equilibrium variable rate,1561.536707,-3119.056771,32.42301248,0,0.203676082,0.010023631,NA,NA,NA,NA,NA
5639,3,Birth-death constant rates (coalescent approx),1561.536759,-3119.056875,32.42290872,0,NA,NA,0.203754969,0.193735536,NA,NA,NA
5639,4a,Birth-death varying speciation constant extinction (coalescent approx),1454.175658,-2902.317982,249.1618022,0,NA,NA,0.117576603,2.30E-09,-0.033184679,NA,NA
5639,4b,Birth-death constant speciation varying extinction (coalescent approx),1578.756559,-3151.479784,0,1,NA,NA,0.209174137,0.209174136,NA,-0.001794825,NA
5639,4c,Birth-death constant extinction fraction (coalescent approx),1563.432469,-3120.831605,30.64817845,0,NA,NA,0.201330639,NA,0.005832479,NA,0.978328774
5639,4d,Birth-death varying speciation and extinction (coalescent approx),1540.535492,-3073.015351,78.46443335,0,NA,NA,0.208033829,0.20801138,-0.027485554,-0.049687804,NA
5639,5,Pure birth constant speciation (coalescent approx),1157.746553,-2313.487565,837.9922186,0,NA,NA,0.045260742,NA,NA,NA,NA
5639,6,Pure birth varying speciation (coalescent approx),1454.175658,-2904.334673,247.145111,0,NA,NA,0.117578748,NA,-0.033185281,NA,NA
5639-30000,1,Equilibrium constant rate,841.6160736,-1681.226764,283.6681109,0,0.08197,NA,NA,NA,NA,NA,NA
5639-30000,2,Equilibrium variable rate,924.8615812,-1845.70699,119.1878846,0,0.050400642,0.021372109,NA,NA,NA,NA,NA
5639-30000,3,Birth-death constant rates (coalescent approx),924.8616464,-1845.70712,119.1877541,0,NA,NA,0.050431987,0.029066301,NA,NA,NA
5639-30000,4a,Birth-death varying speciation constant extinction (coalescent approx),985.4636316,-1964.894875,0,1,NA,NA,0.052468528,0.052468527,0.007911504,NA,NA
5639-30000,4b,Birth-death constant speciation varying extinction (coalescent approx),974.9531077,-1943.873827,21.0210477,0,NA,NA,0.060029938,0.060029938,NA,-0.014086348,NA
5639-30000,4c,Birth-death constant extinction fraction (coalescent approx),943.2445852,-1880.456782,84.43809273,0,NA,NA,0.047174229,NA,0.01343859,NA,0.849703794
5639-30000,4d,Birth-death varying speciation and extinction (coalescent approx),945.3540351,-1882.654016,82.24085841,0,NA,NA,0.04865421,0.04865421,-0.003299717,-0.043947435,NA
5639-30000,5,Pure birth constant speciation (coalescent approx),894.8356865,-1787.665989,177.2288851,0,NA,NA,0.032291016,NA,NA,NA,NA
5639-30000,6,Pure birth varying speciation (coalescent approx),898.188969,-1792.361766,172.533109,0,NA,NA,0.036246585,NA,-0.003485657,NA,NA
5640,1,Equilibrium constant rate,1556.315129,-3110.624801,50.96456449,0,0.22313,NA,NA,NA,NA,NA,NA
5640,2,Equilibrium variable rate,1565.516352,-3127.01631,34.57305608,0,0.200132983,0.007912386,NA,NA,NA,NA,NA
5640,3,Birth-death constant rates (coalescent approx),1565.516525,-3127.016657,34.57270862,0,NA,NA,0.200300045,0.19240378,NA,NA,NA
5640,4a,Birth-death varying speciation constant extinction (coalescent approx),1443.797711,-2881.562591,280.0267752,0,NA,NA,0.112862228,2.02E-10,-0.032679386,NA,NA
5640,4b,Birth-death constant speciation varying extinction (coalescent approx),1583.811099,-3161.589366,0,1,NA,NA,0.200156902,0.200132407,NA,-0.001641969,NA
5640,4c,Birth-death constant extinction fraction (coalescent approx),1566.946531,-3127.86023,33.72913579,0,NA,NA,0.19774136,NA,0.004615528,NA,0.981365247
5640,4d,Birth-death varying speciation and extinction (coalescent approx),1564.19865,-3120.342506,41.24685987,0,NA,NA,0.189803462,0.180240772,-0.016771835,-0.024524719,NA
5640,5,Pure birth constant speciation (coalescent approx),1146.802714,-2291.599971,869.9893946,0,NA,NA,0.043060547,NA,NA,NA,NA
5640,6,Pure birth varying speciation (coalescent approx),1443.797714,-2883.579034,278.010332,0,NA,NA,0.112868949,NA,-0.03268404,NA,NA
5640-30000,1,Equilibrium constant rate,761.1542544,-1520.302961,265.6276407,0,0.07817,NA,NA,NA,NA,NA,NA
5640-30000,2,Equilibrium variable rate,838.4929449,-1672.969223,112.9613785,0,0.048499055,0.019889155,NA,NA,NA,NA,NA
5640-30000,3,Birth-death constant rates (coalescent approx),838.4932139,-1672.969761,112.9608405,0,NA,NA,0.048478253,0.028601523,NA,NA,NA
5640-30000,4a,Birth-death varying speciation constant extinction (coalescent approx),895.9819906,-1785.930602,0,0.76,NA,NA,0.050607705,0.050607705,0.007311054,NA,NA
5640-30000,4b,Birth-death constant speciation varying extinction (coalescent approx),887.4653,-1768.89722,17.03338119,0,NA,NA,0.057252443,0.057252443,NA,-0.013043457,NA
5640-30000,4c,Birth-death constant extinction fraction (coalescent approx),855.4183473,-1704.803315,81.12728667,0,NA,NA,0.045469748,NA,0.012402922,NA,0.852252363
5640-30000,4d,Birth-death varying speciation and extinction (coalescent approx),895.8579148,-1783.660119,2.27048225,0.24,NA,NA,0.050086528,0.050086527,0.006994718,-0.000728177,NA
5640-30000,5,Pure birth constant speciation (coalescent approx),807.4698034,-1612.934059,172.9965426,0,NA,NA,0.030581055,NA,NA,NA,NA
5640-30000,6,Pure birth varying speciation (coalescent approx),811.413729,-1618.810791,167.1198102,0,NA,NA,0.034700647,NA,-0.003615668,NA,NA
5641,1,Equilibrium constant rate,1543.312621,-3084.6198,49.29752093,0,0.21737,NA,NA,NA,NA,NA,NA
5641,2,Equilibrium variable rate,1552.370192,-3100.724036,33.19328493,0,0.195415117,0.00756965,NA,NA,NA,NA,NA
5641,3,Birth-death constant rates (coalescent approx),1552.370265,-3100.724181,33.19313958,0,NA,NA,0.195510053,0.187943873,NA,NA,NA
5641,4a,Birth-death varying speciation constant extinction (coalescent approx),1433.891162,-2861.749581,272.1677394,0,NA,NA,0.110765416,5.19E-09,-0.032040932,NA,NA
5641,4b,Birth-death constant speciation varying extinction (coalescent approx),1569.975031,-3133.917321,0,1,NA,NA,0.197116475,0.197116475,NA,-0.001552193,NA
5641,4c,Birth-death constant extinction fraction (coalescent approx),1553.720168,-3101.407593,32.50972722,0,NA,NA,0.193167989,NA,0.004404305,NA,0.981778729
5641,4d,Birth-death varying speciation and extinction (coalescent approx),1557.80301,-3107.551375,26.36594509,0,NA,NA,0.220211869,0.219480405,-0.017327748,-0.024880275,NA
5641,5,Pure birth constant speciation (coalescent approx),1127.85899,-2253.712537,880.2047836,0,NA,NA,0.04175293,NA,NA,NA,NA
5641,6,Pure birth varying speciation (coalescent approx),1433.891169,-2863.76599,270.1513305,0,NA,NA,0.110770504,NA,-0.032045426,NA,NA
5641-30000,1,Equilibrium constant rate,764.2899255,-1526.574357,301.3828248,0,0.07701,NA,NA,NA,NA,NA,NA
5641-30000,2,Equilibrium variable rate,859.292003,-1714.5675,113.3896814,0,0.045468716,0.022497465,NA,NA,NA,NA,NA
5641-30000,3,Birth-death constant rates (coalescent approx),859.2921935,-1714.567881,113.3893005,0,NA,NA,0.045480128,0.023005482,NA,NA,NA
5641-30000,4a,Birth-death varying speciation constant extinction (coalescent approx),916.9951196,-1827.957181,0,1,NA,NA,0.048918762,0.048918762,0.008074627,NA,NA
5641-30000,4b,Birth-death constant speciation varying extinction (coalescent approx),905.0735855,-1804.114113,23.84306815,0,NA,NA,0.055985729,0.055985729,NA,-0.015182634,NA
5641-30000,4c,Birth-death constant extinction fraction (coalescent approx),878.840523,-1751.647988,76.30919309,0,NA,NA,0.043003904,NA,0.013951366,NA,0.838010955
5641-30000,4d,Birth-death varying speciation and extinction (coalescent approx),896.3500871,-1784.645002,43.31217954,0,NA,NA,0.048578532,0.048578532,-0.000567457,-0.026328592,NA
5641-30000,5,Pure birth constant speciation (coalescent approx),838.6198939,-1675.234293,152.722888,0,NA,NA,0.031347656,NA,NA,NA,NA
5641-30000,6,Pure birth varying speciation (coalescent approx),840.0677146,-1676.118923,151.8382583,0,NA,NA,0.033783581,NA,-0.00217306,NA,NA
5642,1,Equilibrium constant rate,1485.14743,-2968.289313,72.65447258,0,0.21281,NA,NA,NA,NA,NA,NA
5642,2,Equilibrium variable rate,1504.603461,-3005.190255,35.75352992,0,0.182002296,0.012217884,NA,NA,NA,NA,NA
5642,3,Birth-death constant rates (coalescent approx),1504.60352,-3005.190374,35.75341142,0,NA,NA,0.181914795,0.169694587,NA,NA,NA
5642,4a,Birth-death varying speciation constant extinction (coalescent approx),1409.45773,-2812.88208,228.0617048,0,NA,NA,0.108374996,1.26E-08,-0.030115237,NA,NA
5642,4b,Birth-death constant speciation varying extinction (coalescent approx),1523.488582,-3040.943785,0,1,NA,NA,0.189991096,0.189990434,NA,-0.002288413,NA
5642,4c,Birth-death constant extinction fraction (coalescent approx),1507.358441,-3008.683502,32.26028269,0,NA,NA,0.179575624,NA,0.007139778,NA,0.972101377
5642,4d,Birth-death varying speciation and extinction (coalescent approx),1509.770216,-3011.484722,29.45906305,0,NA,NA,0.18682593,0.18682593,-0.015166835,-0.026142914,NA
5642,5,Pure birth constant speciation (coalescent approx),1159.773204,-2317.54086,723.4029248,0,NA,NA,0.0455,NA,NA,NA,NA
5642,6,Pure birth varying speciation (coalescent approx),1409.457737,-2814.898807,226.0449786,0,NA,NA,0.108373398,NA,-0.030117045,NA,NA
5642-30000,1,Equilibrium constant rate,581.4521176,-1160.898513,325.8809906,0,0.06449,NA,NA,NA,NA,NA,NA
5642-30000,2,Equilibrium variable rate,677.8040713,-1351.590951,135.1885527,0,0.036155868,0.021191986,NA,NA,NA,NA,NA
